1597013823.81,654.489990234,654.661059566,660.175802308,0.122854665962,0.138755993918,0.146749962711,0.115980012342,-7,-7
1597013824.06,654.5,654.748002924,660.175802308,0.167721284825,0.138755993918,0.114926550563,0.115980012342,-7,-7
1597013824.33,654.5,654.5,654.619481198,0.185745100168,0.14721082896,0.0728516314507,0.125896990299,-7,-7
1597013824.57,654.5,654.56976074,654.619481198,0.136106526952,0.14721082896,0.056097891118,0.125896990299,-7,-7
1597013824.84,654.510009766,654.646508783,654.619481198,0.143650604293,0.14721082896,0.0497385714542,0.125896990299,-7,-7
1597013825.09,654.510009766,654.710532218,654.619481198,0.138176474477,0.14721082896,0.119706242239,0.125896990299,-7,-7
1597013825.35,654.510009766,654.510009766,654.609202877,0.110376597369,0.144155688584,0.200120607318,0.119195161387,-7,-7
1597013825.57,654.510009766,654.569189452,654.609202877,0.141983904733,0.144155688584,0.156830841679,0.119195161387,-7,-7
1597013825.83,654.519958496,654.636403807,654.609202877,0.117305964354,0.144155688584,0.0614116849108,0.119195161387,-7,-7
1597013826.05,654.519958496,654.691486813,654.609202877,0.131973061885,0.144155688584,0.0929924052298,0.119195161387,-7,-7
1597013826.31,654.519958496,654.519958496,654.604259642,0.168917701848,0.144491553307,0.118042424166,0.11067851074,-7,-7
1597013826.53,654.519958496,654.570529785,654.604259642,0.155509413518,0.144491553307,0.0666255605066,0.11067851074,-7,-7
1597013826.79,654.519958496,654.619216308,654.604259642,0.0544602765583,0.144491553307,0.110748569205,0.11067851074,-7,-7
1597013827.01,654.529968262,654.676389158,654.604259642,0.0932596097007,0.144491553307,0.128802893615,0.11067851074,-7,-7
1597013827.28,654.529968262,654.529968262,654.599025878,0.154738469255,0.111193743534,0.142526597947,0.115285664797,-7,-7
1597013827.51,654.529968262,654.573947754,654.599025878,0.122565703603,0.111193743534,0.0811946408208,0.115285664797,-7,-7
1597013827.77,654.529968262,654.616809081,654.599025878,0.12083246306,0.111193743534,0.103290676312,0.115285664797,-7,-7
1597013828.01,654.529968262,654.659094237,654.599025878,0.0532977536822,0.111193743534,0.145660067291,0.115285664797,-7,-7
1597013828.28,654.529968262,654.529968262,654.594954833,0.0900593725898,0.113782607019,0.168866555471,0.140999607742,-7,-7
1597013828.51,654.529968262,654.569250487,654.594954833,0.107085806891,0.113782607019,0.136761344659,0.140999607742,-7,-7
1597013828.79,654.529968262,654.607092284,654.594954833,0.0940475894153,0.113782607019,0.122398217226,0.140999607742,-7,-7
1597013829.04,654.539978027,654.653186034,654.594954833,0.157545743705,0.113782607019,0.196957602743,0.140999607742,-7,-7
1597013829.32,654.539978027,654.539978027,654.592376708,0.193380344526,0.144804041833,0.19581561379,0.168195862323,-7,-7
1597013829.55,654.539978027,654.5735083,654.592376708,0.20247878349,0.144804041833,0.153057348925,0.168195862323,-7,-7
1597013829.83,654.539978027,654.605891112,654.592376708,0.175656403836,0.144804041833,0.164319383711,0.168195862323,-7,-7
1597013830.06,654.539978027,654.636520995,654.592376708,0.212669692536,0.144804041833,0.173430829384,0.168195862323,-7,-7
1597013830.33,654.539978027,654.539978027,654.588974609,0.240861311676,0.218655854464,0.184403314842,0.17593485117,-7,-7
1597013830.57,654.549987793,654.577624511,654.588974609,0.174641266971,0.218655854464,0.185268654453,0.17593485117,-7,-7
1597013830.83,654.549987793,654.604270019,654.588974609,0.174881297427,0.218655854464,0.11059371601,0.17593485117,-7,-7
1597013831.06,654.549987793,654.630314941,654.588974609,0.197299899274,0.218655854464,0.0926367684855,0.17593485117,-7,-7
1597013831.31,654.549987793,654.549987793,654.590549316,0.109117974932,0.168800350279,0.150507047002,0.135609837249,-7,-7
1597013831.55,654.549987793,654.573684081,654.590549316,0.0763212141366,0.168800350279,0.103075458652,0.135609837249,-7,-7
1597013831.81,654.549987793,654.59635498,654.590549316,0.119053692369,0.168800350279,0.106880114143,0.135609837249,-7,-7
1597013832.04,654.549987793,654.617922362,654.590549316,0.189224801406,0.168800350279,0.101053075657,0.135609837249,-7,-7
1597013832.3,654.549987793,654.549987793,654.584487304,0.187146369505,0.15859217383,0.181119514635,0.136013893411,-7,-7
1597013832.53,654.549987793,654.569196777,654.584487304,0.186639107898,0.15859217383,0.178317883096,0.136013893411,-7,-7
1597013832.8,654.549987793,654.586999511,654.584487304,0.188115709419,0.15859217383,0.141993856532,0.136013893411,-7,-7
1597013833.04,654.559997559,654.613669433,654.584487304,0.175366174157,0.15859217383,0.146644735109,0.136013893411,-7,-7
1597013833.31,654.559997559,654.559997559,654.58246582,0.170588590235,0.190728567541,0.14319681026,0.151694275439,-7,-7
1597013833.58,654.559997559,654.573444824,654.58246582,0.209133375434,0.190728567541,0.144696570391,0.151694275439,-7,-7
1597013833.82,654.559997559,654.58562744,654.58246582,0.181510556306,0.190728567541,0.138117043827,0.151694275439,-7,-7
1597013834.1,654.559997559,654.596887206,654.58246582,0.154888840139,0.190728567541,0.158274746337,0.151694275439,-7,-7
1597013834.33,654.559997559,654.559997559,654.578989257,0.196236270733,0.19348474592,0.193758899756,0.171640437096,-7,-7
1597013834.56,654.559997559,654.570251465,654.578989257,0.217711145876,0.19348474592,0.185175112878,0.171640437096,-7,-7
1597013834.83,654.559997559,654.57986084,654.578989257,0.230704313452,0.19348474592,0.165191513491,0.171640437096,-7,-7
1597013835.05,654.559997559,654.588859864,654.578989257,0.182829636589,0.19348474592,0.13217856787,0.171640437096,-7,-7
1597013835.31,654.559997559,654.559997559,654.574742432,0.165204360116,0.209510106593,0.113551281302,0.166313048452,-7,-7
1597013835.57,654.559997559,654.567897949,654.574742432,0.212191499253,0.209510106593,0.197010576729,0.166313048452,-7,-7
1597013835.82,654.559997559,654.575847168,654.574742432,0.130540949975,0.209510106593,0.267258712157,0.166313048452,-7,-7
1597013836.08,654.559997559,654.584353027,654.574742432,0.152832846477,0.209510106593,0.201036172832,0.166313048452,-7,-7
1597013836.31,654.559997559,654.559997559,654.572023926,0.163605815706,0.173850879073,0.19354955179,0.222620721906,-7,-7
1597013836.55,654.559997559,654.568737793,654.572023926,0.230859246688,0.173850879073,0.235841843007,0.222620721906,-7,-7
1597013836.82,654.559997559,654.576745605,654.572023926,0.193315977997,0.173850879073,0.196742064918,0.222620721906,-7,-7
1597013837.05,654.570007324,654.593366699,654.572023926,0.150485302455,0.173850879073,0.185463301504,0.222620721906,-7,-7
1597013837.32,654.570007324,654.570007324,654.577214355,0.125440786357,0.183504275978,0.190389682165,0.216505732387,-7,-7
1597013837.6,654.570007324,654.574260254,654.577214355,0.124485760492,0.183504275978,0.178262054303,0.216505732387,-7,-7
1597013837.83,654.570007324,654.578186035,654.577214355,0.127135580406,0.183504275978,0.176497744404,0.216505732387,-7,-7
1597013838.09,654.570007324,654.58138916,654.577214355,0.160678372615,0.183504275978,0.0839608340841,0.216505732387,-7,-7
1597013838.31,654.570007324,654.570007324,654.575960693,0.12402828456,0.152509402484,0.0895707606001,0.14189222455,-7,-7
1597013838.59,654.570007324,654.572590332,654.575960693,0.140971529292,0.152509402484,0.140198463936,0.14189222455,-7,-7
1597013838.82,654.570007324,654.575036621,654.575960693,0.0924022141865,0.152509402484,0.0806719512564,0.14189222455,-7,-7
1597013839.09,654.570007324,654.577614746,654.575960693,0.0921953808506,0.152509402484,0.0299092116125,0.14189222455,-7,-7
1597013839.32,654.570007324,654.570007324,654.573812256,0.105658764262,0.119951926172,0.0591913798427,0.0835736682639,-7,-7
1597013839.59,654.570007324,654.572062988,654.573812256,0.163845872843,0.119951926172,0.0435110030711,0.0835736682639,-7,-7
1597013839.83,654.570007324,654.57373291,654.573812256,0.194333129235,0.119951926172,0.103754902392,0.0835736682639,-7,-7
1597013840.1,654.570007324,654.57541748,654.573812256,0.16417601644,0.119951926172,0.125895447504,0.0835736682639,-7,-7
1597013840.33,654.570007324,654.570007324,654.572805176,0.107382113037,0.16673868522,0.0757839103686,0.0944594936445,-7,-7
1597013840.6,654.570007324,654.572102051,654.572805176,0.121819332014,0.16673868522,0.148334766702,0.0944594936445,-7,-7
1597013840.83,654.570007324,654.574279785,654.572805176,0.149236951982,0.16673868522,0.140519789652,0.0944594936445,-7,-7
1597013841.09,654.570007324,654.576369629,654.572805176,0.175961854698,0.16673868522,0.101538926223,0.0944594936445,-7,-7
1597013841.32,654.570007324,654.570007324,654.573189697,0.215884990748,0.177125986665,0.133010330164,0.131747340783,-7,-7
1597013841.59,654.570007324,654.571745605,654.573189697,0.219194710989,0.177125986665,0.0820722734384,0.131747340783,-7,-7
1597013841.83,654.570007324,654.573908691,654.573189697,0.178442000439,0.177125986665,0.0731102715046,0.131747340783,-7,-7
1597013842.09,654.570007324,654.576525879,654.573189697,0.27034459696,0.177125986665,0.0829306294479,0.131747340783,-7,-7
1597013842.33,654.570007324,654.570007324,654.573046875,0.270467513685,0.228675313294,-0.00871611845868,0.062187967822,-7,-7
1597013842.59,654.570007324,654.57302002,654.573046875,0.143751523006,0.228675313294,-0.054579941606,0.062187967822,-7,-7
1597013842.84,654.570007324,654.575861816,654.573046875,0.119166203728,0.228675313294,-0.00136462877398,0.062187967822,-7,-7
1597013843.09,654.570007324,654.578352051,654.573046875,0.211305722435,0.228675313294,-0.0225780123921,0.062187967822,-7,-7
1597013843.32,654.570007324,654.570007324,654.574310303,0.213850087963,0.181761704385,-0.0253753700611,-0.013749619131,-7,-7
1597013843.59,654.570007324,654.57267334,654.574310303,0.199641493561,0.181761704385,0.0385654225086,-0.013749619131,-7,-7
1597013843.82,654.570007324,654.574870605,654.574310303,0.155315260054,0.181761704385,0.0979687649992,-0.013749619131,-7,-7
1597013844.09,654.570007324,654.577004394,654.574310303,0.185405151515,0.181761704385,0.0842718278049,-0.013749619131,-7,-7
1597013844.33,654.570007324,654.570007324,654.573638916,0.169810215474,0.192903351039,0.0603030531611,0.0657061827369,-7,-7
1597013844.6,654.570007324,654.573210449,654.573638916,0.162928999988,0.192903351039,0.0760821841961,0.0657061827369,-7,-7
1597013844.83,654.570007324,654.576320801,654.573638916,0.151861812356,0.192903351039,0.112601017893,0.0657061827369,-7,-7
1597013845.1,654.570007324,654.578654785,654.573638916,0.206041500875,0.192903351039,0.0397834673522,0.0657061827369,-7,-7
1597013845.33,654.570007324,654.570007324,654.57454834,0.254309393862,0.207824319601,0.030648379487,0.0721169412136,-7,-7
1597013845.59,654.570007324,654.570539551,654.57454834,0.217316502348,0.207824319601,-0.00958524002024,0.0721169412136,-7,-7
1597013845.83,654.570007324,654.570881348,654.57454834,0.258089636764,0.207824319601,0.0310076180888,0.0721169412136,-7,-7
1597013846.1,654.570007324,654.570476074,654.57454834,0.263214946684,0.207824319601,0.0479429720843,0.0721169412136,-7,-7
1597013846.33,654.570007324,654.570007324,654.570476074,0.21451873947,0.246250294149,-0.02150880264,0.00543286977336,-7,-7
1597013846.59,654.570007324,654.575490722,654.570476074,0.224794652355,0.246250294149,-0.0335290017642,0.00543286977336,-7,-7
1597013846.83,654.539978027,654.57743408,654.570476074,0.198090880536,0.246250294149,0.0974640713825,0.00543286977336,-7,-7
1597013847.1,654.519958496,654.607463377,654.570476074,0.168295621025,0.246250294149,0.0151029222969,0.00543286977336,-7,-7
1597013847.33,654.539978027,654.539978027,654.575091552,0.0487871908028,0.158327014185,-0.0050877284551,0.0199890180957,-7,-7
1597013847.59,654.579956055,654.568774414,654.575091552,0.0215241105346,0.158327014185,0.00978421263551,0.0199890180957,-7,-7
1597013847.83,654.659973145,654.561179203,654.575091552,0.0188935672295,0.158327014185,0.0495244910474,0.0199890180957,-7,-7
1597013848.1,654.760009766,654.476811525,654.575091552,-0.0261243329871,0.158327014185,0.0750209368837,0.0199890180957,-7,-7
1597013848.34,654.880004883,654.880004883,654.621692506,-0.00141441903543,0.0193567064998,0.0378106065641,0.0449384530075,-7,-7
1597013848.6,655.010009766,654.569492191,654.621692506,0.0790638752638,0.0193567064998,0.0528544583968,0.0449384530075,-7,-7
1597013848.84,655.149963379,654.132980973,654.621692506,0.100202690425,0.0193567064998,0.161280149634,0.0449384530075,-7,-7
1597013849.1,655.279968262,653.551130384,654.621692506,0.0375362017131,0.0193567064998,0.275295843778,0.0449384530075,-7,-7
1597013849.33,655.429992676,655.429992676,654.420899056,0.0900438979425,0.0873015988618,0.1969023876,0.174890819937,-7,-7
1597013849.6,655.579956055,654.56793952,654.420899056,0.207173551369,0.0873015988618,0.176215932399,0.174890819937,-7,-7
1597013849.83,655.729980469,653.564526439,654.420899056,0.209596427575,0.0873015988618,0.2514550418,0.174890819937,-7,-7
1597013850.1,655.859985352,652.409340978,654.420899056,0.191404058638,0.0873015988618,0.191130224081,0.174890819937,-7,-7
1597013850.33,656.0,656.0,654.135451734,0.197929530658,0.189050108194,0.0934022499305,0.204462874681,-7,-7
1597013850.6,656.149963379,654.574733973,654.135451734,0.155185406419,0.189050108194,0.145903472821,0.204462874681,-7,-7
1597013850.84,656.279968262,652.995363951,654.135451734,0.1289446067,0.189050108194,0.183414951784,0.204462874681,-7,-7
1597013851.11,656.409973145,651.291374683,654.135451734,0.120783811302,0.189050108194,0.257764402365,0.204462874681,-7,-7
1597013851.34,656.539978027,656.539978027,653.850362659,0.147577482818,0.156356774271,0.249025762292,0.227907065302,-7,-7
1597013851.6,656.679992676,654.572956562,653.850362659,0.117764800988,0.156356774271,0.266307528274,0.227907065302,-7,-7
1597013851.84,656.799987793,652.466013193,653.850362659,0.138793379298,0.156356774271,0.315335693353,0.227907065302,-7,-7
1597013852.11,656.909973145,650.243552208,653.850362659,0.143665171806,0.156356774271,0.268016676392,0.227907065302,-7,-7
1597013852.34,657.019958496,657.019958496,653.575620115,0.191875942,0.156476918608,0.283764584658,0.293405942619,-7,-7
1597013852.59,657.140014648,654.647104502,653.575620115,0.211877137128,0.156476918608,0.236528730586,0.293405942619,-7,-7
1597013852.82,657.260009766,652.27423358,653.575620115,0.14911983825,0.156476918608,0.201028688973,0.293405942619,-7,-7
1597013853.09,657.390014648,649.91138196,653.575620115,0.141588714257,0.156476918608,0.193525992974,0.293405942619,-7,-7
1597013853.32,657.570007324,657.570007324,653.600681841,0.204290571209,0.172397393733,0.17719263611,0.221272151917,-7,-7
1597013853.59,657.760009766,655.260009766,653.600681841,0.103519681082,0.172397393733,0.180583731652,0.221272151917,-7,-7
1597013853.83,657.969970703,652.969970703,653.600681841,0.0812667646836,0.172397393733,0.147747130309,0.221272151917,-7,-7
1597013854.09,658.179992676,650.679992676,653.600681841,0.173277550334,0.172397393733,0.182212304882,0.221272151917,-7,-7
1597013854.34,658.41998291,658.41998291,654.332489014,0.235165360795,0.164691306651,0.0618876837289,0.152935581282,-7,-7
1597013854.6,658.690002441,656.196960449,654.332489014,0.220071189678,0.164691306651,-0.00312854263617,0.152935581282,-7,-7
1597013854.84,658.969970703,653.983876944,654.332489014,0.133158806738,0.164691306651,-0.0085360681021,0.152935581282,-7,-7
1597013855.11,659.239990234,651.760844707,654.332489014,0.0794353201608,0.164691306651,0.0877919832391,0.152935581282,-7,-7
1597013855.34,659.559997559,659.559997559,655.375419915,0.0917844756029,0.136023785919,0.0721382768888,0.0511967527564,-7,-7
1597013855.6,659.890014648,657.390014648,655.375419915,0.120957834384,0.136023785919,0.0601870666772,0.0511967527564,-7,-7
1597013855.84,660.209960938,655.209960938,655.375419915,0.0645397781486,0.136023785919,0.0978129846593,0.0511967527564,-7,-7
1597013856.1,660.539978027,653.039978027,655.375419915,0.0761264270132,0.136023785919,0.0949187653697,0.0511967527564,-7,-7
1597013856.34,660.890014648,660.890014648,656.632492065,0.0987962650955,0.0915236845613,0.0588548729641,0.0881913146004,-7,-7
1597013856.6,661.25,658.756899357,656.632492065,0.05335580362,0.0915236845613,0.111411411049,0.0881913146004,-7,-7
1597013856.83,661.619995117,656.633789062,656.632492065,0.0927193910961,0.0915236845613,0.133355241377,0.0881913146004,-7,-7
1597013857.1,661.969970703,654.490669012,656.632492065,0.157963465802,0.0915236845613,0.160658242234,0.0881913146004,-7,-7
1597013857.34,662.369995117,662.369995117,658.062838137,0.178633725984,0.130546674132,0.136505159204,0.135996568948,-7,-7
1597013857.61,662.769958496,660.269958496,658.062838137,0.178349979649,0.130546674132,0.130638280171,0.135996568948,-7,-7
1597013857.86,663.149963379,658.149963379,658.062838137,0.169846620916,0.130546674132,0.157219001863,0.135996568948,-7,-7
1597013858.11,663.539978027,656.039978027,658.062838137,0.143157923538,0.130546674132,0.156630204872,0.135996568948,-7,-7
1597013858.36,663.940002441,663.940002441,659.599975586,0.218570722515,0.183287888765,0.236298425145,0.193812392652,-7,-7
1597013858.62,664.359985352,661.866850615,659.599975586,0.207830410128,0.183287888765,0.217849523908,0.193812392652,-7,-7
1597013858.86,664.760009766,659.773740292,659.599975586,0.135259583495,0.183287888765,0.19745421886,0.193812392652,-7,-7
1597013859.11,665.149963379,657.670588493,659.599975586,0.111346124046,0.183287888765,0.156466280332,0.193812392652,-7,-7
